"","Sample_set","Site","Date","Zone_name","Zone","Meter","Vegetation_species","pcent_basal_cover","Elevation_NAVD88","Elevation_MSL","Simplified_zone_name"
"178",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",29.5,"Pneumatophore",7,0.369560485845088,0.734560485845088,"Mangrove"
"179",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",29.5,"Rhizophora mangle",4,0.369560485845088,0.734560485845088,"Mangrove"
"180",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",29.5,"Sesuvium portulacastrum",2,0.369560485845088,0.734560485845088,"Mangrove"
"181",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30,"none/detritus",89,0.387712089566971,0.752712089566971,"Mangrove"
"182",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30,"Pneumatophore",7,0.387712089566971,0.752712089566971,"Mangrove"
"183",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30,"Rhizophora mangle",2,0.387712089566971,0.752712089566971,"Mangrove"
"184",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30,"Sesuvium portulacastrum",2,0.387712089566971,0.752712089566971,"Mangrove"
"185",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30.5,"Avicennia germinans",12,0.378500951502639,0.743500951502639,"Mangrove"
"186",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30.5,"none/detritus",79,0.378500951502639,0.743500951502639,"Mangrove"
"187",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30.5,"Pneumatophore",7,0.378500951502639,0.743500951502639,"Mangrove"
"188",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",30.5,"Sesuvium portulacastrum",2,0.378500951502639,0.743500951502639,"Mangrove"
"189",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31,"Avicennia germinans",6,0.362400120464408,0.727400120464408,"Mangrove"
"190",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31,"none/detritus",87,0.362400120464408,0.727400120464408,"Mangrove"
"191",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31,"Pneumatophore",5,0.362400120464408,0.727400120464408,"Mangrove"
"192",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31,"Sesuvium portulacastrum",2,0.362400120464408,0.727400120464408,"Mangrove"
"193",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31.5,"Avicennia germinans",7,0.358661644157999,0.723661644157999,"Mangrove"
"194",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31.5,"none/detritus",88,0.358661644157999,0.723661644157999,"Mangrove"
"195",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31.5,"Pneumatophore",5,0.358661644157999,0.723661644157999,"Mangrove"
"196",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",31.5,"Sesuvium portulacastrum",7,0.358661644157999,0.723661644157999,"Mangrove"
"197",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32,"Avicennia germinans",6,0.365198250359671,0.730198250359671,"Mangrove"
"198",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32,"none/detritus",81,0.365198250359671,0.730198250359671,"Mangrove"
"199",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32,"Pneumatophore",5,0.365198250359671,0.730198250359671,"Mangrove"
"200",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32,"Sesuvium portulacastrum",8,0.365198250359671,0.730198250359671,"Mangrove"
"201",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32.5,"Avicennia germinans",2,0.371734856561342,0.736734856561342,"Mangrove"
"202",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32.5,"none/detritus",90,0.371734856561342,0.736734856561342,"Mangrove"
"203",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32.5,"Pneumatophore",3,0.371734856561342,0.736734856561342,"Mangrove"
"204",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",32.5,"Sesuvium portulacastrum",5,0.371734856561342,0.736734856561342,"Mangrove"
"205",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33,"Avicennia germinans",6,0.375073695699534,0.740073695699534,"Mangrove"
"206",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33,"none/detritus",84,0.375073695699534,0.740073695699534,"Mangrove"
"207",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33,"Pneumatophore",3,0.375073695699534,0.740073695699534,"Mangrove"
"208",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33,"Sesuvium portulacastrum",7,0.375073695699534,0.740073695699534,"Mangrove"
"209",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33.5,"Avicennia germinans",2,0.376354543519937,0.741354543519937,"Mangrove"
"210",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33.5,"none/detritus",90,0.376354543519937,0.741354543519937,"Mangrove"
"211",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33.5,"Pneumatophore",3,0.376354543519937,0.741354543519937,"Mangrove"
"212",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",33.5,"Sesuvium portulacastrum",5,0.376354543519937,0.741354543519937,"Mangrove"
"213",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34,"Avicennia germinans",18,0.37763539134034,0.74263539134034,"Mangrove"
"214",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34,"none/detritus",73,0.37763539134034,0.74263539134034,"Mangrove"
"215",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34,"Pneumatophore",2,0.37763539134034,0.74263539134034,"Mangrove"
"216",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34,"Sesuvium portulacastrum",7,0.37763539134034,0.74263539134034,"Mangrove"
"217",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34.5,"Avicennia germinans",5,0.379168290319502,0.744168290319502,"Mangrove"
"218",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34.5,"none/detritus",88,0.379168290319502,0.744168290319502,"Mangrove"
"219",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34.5,"Pneumatophore",2,0.379168290319502,0.744168290319502,"Mangrove"
"220",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",34.5,"Sesuvium portulacastrum",5,0.379168290319502,0.744168290319502,"Mangrove"
"221",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35,"Avicennia germinans",4,0.380938695512073,0.745938695512073,"Mangrove"
"222",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35,"none/detritus",90,0.380938695512073,0.745938695512073,"Mangrove"
"223",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35,"Pneumatophore",3,0.380938695512073,0.745938695512073,"Mangrove"
"224",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35,"Sesuvium portulacastrum",3,0.380938695512073,0.745938695512073,"Mangrove"
"225",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35.5,"Avicennia germinans",7,0.382709100704644,0.747709100704644,"Mangrove"
"226",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35.5,"none/detritus",87,0.382709100704644,0.747709100704644,"Mangrove"
"227",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35.5,"Pneumatophore",3,0.382709100704644,0.747709100704644,"Mangrove"
"228",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",35.5,"Sesuvium portulacastrum",3,0.382709100704644,0.747709100704644,"Mangrove"
"229",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36,"Avicennia germinans",8,0.377953827704886,0.742953827704886,"Mangrove"
"230",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36,"none/detritus",86,0.377953827704886,0.742953827704886,"Mangrove"
"231",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36,"Pneumatophore",3,0.377953827704886,0.742953827704886,"Mangrove"
"232",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36,"Sesuvium portulacastrum",3,0.377953827704886,0.742953827704886,"Mangrove"
"233",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36.5,"Avicennia germinans",22,0.368627416112677,0.733627416112677,"Mangrove"
"234",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36.5,"none/detritus",72,0.368627416112677,0.733627416112677,"Mangrove"
"235",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36.5,"Pneumatophore",3,0.368627416112677,0.733627416112677,"Mangrove"
"236",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",36.5,"Sesuvium portulacastrum",3,0.368627416112677,0.733627416112677,"Mangrove"
"237",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37,"Avicennia germinans",4,0.359301004520467,0.724301004520467,"Mangrove"
"238",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37,"none/detritus",90,0.359301004520467,0.724301004520467,"Mangrove"
"239",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37,"Pneumatophore",3,0.359301004520467,0.724301004520467,"Mangrove"
"240",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37,"Sesuvium portulacastrum",3,0.359301004520467,0.724301004520467,"Mangrove"
"241",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37.5,"Avicennia germinans",4,0.357792438745568,0.722792438745568,"Mangrove"
"242",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37.5,"Batis maritima",2,0.357792438745568,0.722792438745568,"Mangrove"
"243",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37.5,"none/detritus",92,0.357792438745568,0.722792438745568,"Mangrove"
"244",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",37.5,"Sesuvium portulacastrum",2,0.357792438745568,0.722792438745568,"Mangrove"
"245",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38,"Avicennia germinans",3,0.362713985848463,0.727713985848463,"Mangrove"
"246",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38,"none/detritus",91,0.362713985848463,0.727713985848463,"Mangrove"
"247",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38,"Pneumatophore",3,0.362713985848463,0.727713985848463,"Mangrove"
"248",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38,"Sesuvium portulacastrum",3,0.362713985848463,0.727713985848463,"Mangrove"
"249",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38.5,"Avicennia germinans",3,0.367635532951358,0.732635532951358,"Mangrove"
"250",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38.5,"none/detritus",91,0.367635532951358,0.732635532951358,"Mangrove"
"251",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38.5,"Pneumatophore",3,0.367635532951358,0.732635532951358,"Mangrove"
"252",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",38.5,"Sesuvium portulacastrum",3,0.367635532951358,0.732635532951358,"Mangrove"
"253",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39,"Avicennia germinans",3,0.364488249152015,0.729488249152015,"Mangrove"
"254",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39,"Batis maritima",2,0.364488249152015,0.729488249152015,"Mangrove"
"255",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39,"none/detritus",88,0.364488249152015,0.729488249152015,"Mangrove"
"256",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39,"Pneumatophore",2,0.364488249152015,0.729488249152015,"Mangrove"
"257",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39,"Rhizophora mangle",1,0.364488249152015,0.729488249152015,"Mangrove"
"258",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39,"Sesuvium portulacastrum",4,0.364488249152015,0.729488249152015,"Mangrove"
"259",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39.5,"Avicennia germinans",6,0.353713027183718,0.718713027183718,"Mangrove"
"260",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39.5,"Batis maritima",1,0.353713027183718,0.718713027183718,"Mangrove"
"261",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39.5,"none/detritus",87,0.353713027183718,0.718713027183718,"Mangrove"
"262",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39.5,"Pneumatophore",3,0.353713027183718,0.718713027183718,"Mangrove"
"263",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",39.5,"Sesuvium portulacastrum",3,0.353713027183718,0.718713027183718,"Mangrove"
"264",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40,"Avicennia germinans",5,0.34293780521542,0.70793780521542,"Mangrove"
"265",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40,"Batis maritima",2,0.34293780521542,0.70793780521542,"Mangrove"
"266",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40,"none/detritus",87,0.34293780521542,0.70793780521542,"Mangrove"
"267",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40,"Pneumatophore",3,0.34293780521542,0.70793780521542,"Mangrove"
"268",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40,"Sesuvium portulacastrum",3,0.34293780521542,0.70793780521542,"Mangrove"
"269",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40.5,"Avicennia germinans",5,0.34039537636631,0.70539537636631,"Mangrove"
"270",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40.5,"Batis maritima",1,0.34039537636631,0.70539537636631,"Mangrove"
"271",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40.5,"none/detritus",86,0.34039537636631,0.70539537636631,"Mangrove"
"272",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40.5,"Pneumatophore",3,0.34039537636631,0.70539537636631,"Mangrove"
"273",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",40.5,"Sesuvium portulacastrum",5,0.34039537636631,0.70539537636631,"Mangrove"
"274",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41,"Avicennia germinans",3,0.35342214966186,0.71842214966186,"Mangrove"
"275",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41,"Batis maritima",3,0.35342214966186,0.71842214966186,"Mangrove"
"276",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41,"none/detritus",85,0.35342214966186,0.71842214966186,"Mangrove"
"277",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41,"Pneumatophore",3,0.35342214966186,0.71842214966186,"Mangrove"
"278",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41,"Rhizophora mangle",1,0.35342214966186,0.71842214966186,"Mangrove"
"279",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41,"Sesuvium portulacastrum",5,0.35342214966186,0.71842214966186,"Mangrove"
"280",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41.5,"Avicennia germinans",3,0.36644892295741,0.73144892295741,"Mangrove"
"281",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41.5,"none/detritus",92,0.36644892295741,0.73144892295741,"Mangrove"
"282",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41.5,"Pneumatophore",2,0.36644892295741,0.73144892295741,"Mangrove"
"283",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",41.5,"Sesuvium portulacastrum",3,0.36644892295741,0.73144892295741,"Mangrove"
"284",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42,"Avicennia germinans",3,0.368639575411448,0.733639575411448,"Mangrove"
"285",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42,"Batis maritima",1,0.368639575411448,0.733639575411448,"Mangrove"
"286",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42,"none/detritus",91,0.368639575411448,0.733639575411448,"Mangrove"
"287",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42,"Pneumatophore",2,0.368639575411448,0.733639575411448,"Mangrove"
"288",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42,"Sesuvium portulacastrum",3,0.368639575411448,0.733639575411448,"Mangrove"
"289",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42.5,"Avicennia germinans",2,0.357290260632489,0.722290260632489,"Mangrove"
"290",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42.5,"none/detritus",93,0.357290260632489,0.722290260632489,"Mangrove"
"291",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42.5,"Pneumatophore",2,0.357290260632489,0.722290260632489,"Mangrove"
"292",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",42.5,"Sesuvium portulacastrum",3,0.357290260632489,0.722290260632489,"Mangrove"
"293",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43,"Avicennia germinans",10,0.345940945853529,0.710940945853529,"Mangrove"
"294",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43,"none/detritus",86,0.345940945853529,0.710940945853529,"Mangrove"
"295",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43,"Pneumatophore",1,0.345940945853529,0.710940945853529,"Mangrove"
"296",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43,"Sesuvium portulacastrum",3,0.345940945853529,0.710940945853529,"Mangrove"
"297",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43.5,"Avicennia germinans",2,0.341245880852127,0.706245880852127,"Mangrove"
"298",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43.5,"Batis maritima",1,0.341245880852127,0.706245880852127,"Mangrove"
"299",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43.5,"none/detritus",94,0.341245880852127,0.706245880852127,"Mangrove"
"300",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43.5,"Pneumatophore",1,0.341245880852127,0.706245880852127,"Mangrove"
"301",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",43.5,"Sesuvium portulacastrum",2,0.341245880852127,0.706245880852127,"Mangrove"
"302",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44,"Avicennia germinans",3,0.347273903046772,0.712273903046772,"Mangrove"
"303",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44,"Batis maritima",1,0.347273903046772,0.712273903046772,"Mangrove"
"304",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44,"none/detritus",91,0.347273903046772,0.712273903046772,"Mangrove"
"305",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44,"Pneumatophore",2,0.347273903046772,0.712273903046772,"Mangrove"
"306",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44,"Sesuvium portulacastrum",3,0.347273903046772,0.712273903046772,"Mangrove"
"307",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44.5,"Batis maritima",3,0.353301925241417,0.718301925241417,"Mangrove"
"308",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44.5,"none/detritus",93,0.353301925241417,0.718301925241417,"Mangrove"
"309",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44.5,"Pneumatophore",2,0.353301925241417,0.718301925241417,"Mangrove"
"310",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",44.5,"Sesuvium portulacastrum",2,0.353301925241417,0.718301925241417,"Mangrove"
"311",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45,"Avicennia germinans",4,0.358907143467673,0.723907143467673,"Mangrove"
"312",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45,"Batis maritima",10,0.358907143467673,0.723907143467673,"Mangrove"
"313",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45,"none/detritus",81,0.358907143467673,0.723907143467673,"Mangrove"
"314",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45,"Pneumatophore",2,0.358907143467673,0.723907143467673,"Mangrove"
"315",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45,"Sesuvium portulacastrum",3,0.358907143467673,0.723907143467673,"Mangrove"
"316",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45.5,"Avicennia germinans",5,0.363724026123658,0.728724026123658,"Mangrove"
"317",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45.5,"Batis maritima",8,0.363724026123658,0.728724026123658,"Mangrove"
"318",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45.5,"none/detritus",83,0.363724026123658,0.728724026123658,"Mangrove"
"319",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45.5,"Pneumatophore",1,0.363724026123658,0.728724026123658,"Mangrove"
"320",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",45.5,"Sesuvium portulacastrum",3,0.363724026123658,0.728724026123658,"Mangrove"
"321",1,"TECO (Big Bend)","3/19/2015","Immature Mangrove Fringe","C",46,"Avicennia germinans",3,0.368540908779642,0.733540908779642,"Mangrove"
